Datum,URL,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,FW,BSW,PIR,Sonstige,Befragte,Methode,Umfang
2024-08-15,POLITBAROMETER,32.0,14.0,13.0,4.0,3.0,16.0,0.0,0.0,0.0,10.0,1.334,"",1334
2024-08-16,YOUGOV,31.0,15.0,12.0,5.0,3.0,19.0,0.0,0.0,0.0,6.0,O • 1.998,O,1998
2024-08-17,INSA,30.0,16.0,11.0,5.0,3.0,19.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2024-08-20,FORSA,31.0,15.0,11.0,5.0,3.0,17.0,0.0,0.0,0.0,11.0,2.503,"",2503
2024-08-20,INSA,30.5,15.5,10.5,5.0,3.0,19.0,0.0,0.0,0.0,7.0,O • 2.006,O,2006
2024-08-22,ALLENSBACH,34.0,16.0,11.5,5.0,3.0,16.0,0.0,0.0,0.0,7.5,1.051,"",1051
2024-08-24,INSA,31.0,16.0,11.0,5.0,3.0,18.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2024-08-26,INSA,31.5,15.0,11.5,5.5,3.0,18.5,0.0,0.0,0.0,6.0,O • 2.004,O,2004
2024-08-27,FORSA,31.0,15.0,11.0,5.0,3.0,17.0,0.0,0.0,0.0,11.0,2.501,"",2501
2024-08-31,INSA,31.0,16.0,11.0,4.0,3.0,19.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2024-09-02,INSA,31.5,15.0,10.5,4.5,2.5,19.0,0.0,0.0,0.0,7.5,O • 2.002,O,2002
2024-09-03,FORSA,32.0,14.0,11.0,5.0,3.0,17.0,0.0,0.0,0.0,11.0,2.508,"",2508
2024-09-05,DIMAP,33.0,15.0,11.0,4.0,3.0,17.0,0.0,0.0,0.0,9.0,1.309,"",1309
2024-09-06,EMNID,31.0,15.0,12.0,4.0,3.0,17.0,0.0,0.0,0.0,10.0,1.427,"",1427
2024-09-06,POLITBAROMETER,33.0,15.0,11.0,4.0,4.0,17.0,0.0,0.0,0.0,9.0,1.328,"",1328
2024-09-07,INSA,31.0,15.0,10.0,4.0,3.0,19.0,0.0,0.0,0.0,8.0,TOM • 1.202,TOM,1202
2024-09-10,FORSA,33.0,14.0,11.0,3.0,3.0,17.0,0.0,0.0,0.0,12.0,2.500,"",2500
2024-09-10,INSA,32.5,14.0,10.0,4.0,2.5,19.5,0.0,0.0,0.0,7.5,O • 2.010,O,2010
2024-09-13,YOUGOV,32.0,14.0,13.0,4.0,4.0,18.0,0.0,0.0,0.0,6.0,O • 1.752,O,1752
2024-09-14,INSA,33.0,14.0,10.0,4.0,3.0,19.0,0.0,0.0,0.0,7.0,TOM • 1.206,TOM,1206
2024-09-16,INSA,33.0,14.0,10.0,4.5,2.5,19.5,0.0,0.0,0.0,6.5,O • 2.008,O,2008
2024-09-17,FORSA,31.0,15.0,11.0,4.0,3.0,17.0,0.0,0.0,0.0,13.0,2.501,"",2501
2024-09-17,GMS,34.0,14.0,11.0,4.0,2.0,18.0,0.0,0.0,0.0,7.0,TOM • 1.006,TOM,1006
2024-09-19,ALLENSBACH,35.5,16.0,10.0,4.0,0.0,17.0,0.0,0.0,0.0,8.5,1.017,"",1017
2024-09-21,INSA,32.0,15.0,10.0,4.0,2.0,20.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2024-09-23,INSA,32.0,15.5,9.5,3.5,2.5,20.0,0.0,0.0,0.0,7.0,O • 2.002,O,2002
2024-09-24,FORSA,32.0,15.0,11.0,4.0,0.0,17.0,0.0,0.0,0.0,14.0,2.500,"",2500
2024-09-27,POLITBAROMETER,31.0,16.0,12.0,4.0,4.0,17.0,0.0,0.0,0.0,8.0,1.348,"",1348
2024-09-28,INSA,32.0,15.0,11.0,4.0,3.0,19.0,0.0,0.0,0.0,6.0,TOM • 1.203,TOM,1203
2024-09-30,INSA,31.5,15.0,11.0,4.0,2.5,19.0,0.0,0.0,0.0,7.5,O • 2.002,O,2002
2024-10-01,FORSA,31.0,17.0,10.0,4.0,3.0,17.0,0.0,0.0,0.0,12.0,2.501,"",2501
2024-10-04,EMNID,31.0,16.0,11.0,4.0,3.0,17.0,0.0,0.0,0.0,8.0,1.452,"",1452
2024-10-05,INSA,31.0,16.0,11.0,4.0,3.0,20.0,0.0,0.0,0.0,7.0,TOM • 1.237,TOM,1237
2024-10-07,INSA,31.5,16.0,10.5,4.0,2.5,20.0,0.0,0.0,0.0,7.5,O • 2.010,O,2010
2024-10-08,FORSA,31.0,17.0,11.0,3.0,3.0,17.0,0.0,0.0,0.0,12.0,2.001,"",2001
2024-10-10,DIMAP,31.0,16.0,13.0,3.0,3.0,17.0,0.0,0.0,0.0,6.0,1.321,"",1321
2024-10-10,YOUGOV,32.0,16.0,11.0,5.0,3.0,18.0,0.0,0.0,0.0,6.0,O • 1.773,O,1773
2024-10-12,INSA,31.0,16.0,11.0,4.0,3.0,19.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2024-10-14,INSA,31.5,16.0,10.0,4.0,3.5,18.5,0.0,0.0,0.0,7.5,O • 2.002,O,2002
2024-10-15,FORSA,31.0,16.0,10.0,4.0,3.0,17.0,0.0,0.0,0.0,12.0,2.501,"",2501
2024-10-18,ALLENSBACH,36.0,15.0,10.5,4.5,0.0,16.0,0.0,0.0,0.0,9.0,1.041,"",1041
2024-10-18,POLITBAROMETER,31.0,16.0,11.0,3.0,4.0,18.0,0.0,0.0,0.0,9.0,1.249,"",1249
2024-10-19,INSA,31.0,16.0,10.0,4.0,3.0,19.0,0.0,0.0,0.0,8.0,TOM • 1.201,TOM,1201
2024-10-21,INSA,30.5,16.5,10.0,4.0,2.5,19.0,0.0,0.0,0.0,8.5,O • 2.006,O,2006
2024-10-22,FORSA,31.0,16.0,11.0,3.0,3.0,17.0,0.0,0.0,0.0,12.0,2.500,"",2500
2024-10-26,INSA,30.0,15.0,11.0,4.0,3.0,19.0,0.0,0.0,0.0,9.0,TOM • 1.204,TOM,1204
2024-10-28,INSA,31.0,15.0,11.0,4.0,2.5,19.0,0.0,0.0,0.0,8.5,O • 2.008,O,2008
2024-10-29,FORSA,32.0,16.0,9.0,4.0,3.0,17.0,0.0,0.0,0.0,12.0,2.503,"",2503
2024-10-31,DIMAP,34.0,16.0,11.0,4.0,0.0,17.0,0.0,0.0,0.0,12.0,1.333,"",1333
2024-11-01,EMNID,32.0,16.0,11.0,3.0,3.0,17.0,0.0,0.0,0.0,10.0,1.443,"",1443
2024-11-02,INSA,32.0,16.0,10.0,4.0,4.0,18.0,0.0,0.0,0.0,8.0,TOM • 1.202,TOM,1202
2024-11-05,FORSA,33.0,16.0,10.0,3.0,3.0,16.0,0.0,0.0,0.0,13.0,2.500,"",2500
2024-11-05,INSA,32.0,15.5,10.5,4.5,3.5,18.0,0.0,0.0,0.0,8.0,O • 2.005,O,2005
2024-11-07,DIMAP,34.0,16.0,12.0,5.0,0.0,18.0,0.0,0.0,0.0,9.0,1.065,"",1065
2024-11-07,FORSA,32.0,17.0,11.0,3.0,3.0,17.0,0.0,0.0,0.0,11.0,1.181,"",1181
2024-11-08,POLITBAROMETER,33.0,16.0,12.0,3.0,4.0,18.0,0.0,0.0,0.0,8.0,1.231,"",1231
2024-11-09,INSA,32.0,15.0,10.0,4.0,4.0,19.0,0.0,0.0,0.0,9.0,TOM • 1.065,TOM,1065
2024-11-11,INSA,32.5,15.5,11.5,5.0,3.5,19.5,0.0,0.0,0.0,5.5,O • 3.009,O,3009
2024-11-12,FORSA,33.0,16.0,11.0,4.0,3.0,17.0,0.0,0.0,0.0,11.0,2.501,"",2501
2024-11-14,YOUGOV,33.0,15.0,12.0,5.0,3.0,19.0,0.0,0.0,0.0,6.0,O • 1.805,O,1805
2024-11-16,INSA,32.0,16.0,10.0,4.0,4.0,19.0,0.0,0.0,0.0,7.0,TOM • 1.204,TOM,1204
2024-11-18,INSA,32.0,16.0,11.0,4.5,3.5,19.0,0.0,0.0,0.0,6.5,O • 2.008,O,2008
2024-11-19,FORSA,33.0,15.0,11.0,4.0,4.0,18.0,0.0,0.0,0.0,11.0,2.500,"",2500
2024-11-21,DIMAP,33.0,14.0,14.0,4.0,3.0,19.0,0.0,0.0,0.0,7.0,1.318,"",1318
2024-11-22,ALLENSBACH,37.0,15.0,10.0,4.0,0.0,17.0,0.0,0.0,0.0,9.5,1.049,"",1049
2024-11-22,POLITBAROMETER,32.0,16.0,12.0,3.0,4.0,18.0,0.0,0.0,0.0,10.0,1.399,"",1399
2024-11-23,INSA,32.0,14.0,11.0,5.0,4.0,19.0,0.0,0.0,0.0,8.0,TOM • 1.203,TOM,1203
2024-11-25,INSA,32.5,15.0,11.0,4.5,3.5,19.5,0.0,0.0,0.0,6.5,O • 2.003,O,2003
2024-11-26,FORSA,32.0,15.0,12.0,4.0,4.0,18.0,0.0,0.0,0.0,11.0,2.500,"",2500
2024-11-29,EMNID,32.0,15.0,13.0,4.0,3.0,18.0,0.0,0.0,0.0,9.0,1.432,"",1432
2024-11-30,INSA,32.0,15.0,13.0,5.0,3.0,18.0,0.0,0.0,0.0,6.0,TOM • 1.201,TOM,1201
2024-12-02,INSA,31.5,16.0,13.0,4.5,3.5,18.5,0.0,0.0,0.0,5.5,O • 2.003,O,2003
2024-12-03,FORSA,32.0,16.0,12.0,3.0,4.0,18.0,0.0,0.0,0.0,11.0,2.502,"",2502
2024-12-03,GMS,34.0,15.0,13.0,4.0,3.0,17.0,0.0,0.0,0.0,6.0,TOM • 1.005,TOM,1005
2024-12-05,DIMAP,32.0,16.0,14.0,4.0,3.0,18.0,0.0,0.0,0.0,8.0,1.307,"",1307
2024-12-05,YOUGOV,30.0,18.0,13.0,4.0,3.0,19.0,0.0,0.0,0.0,6.0,O • 1.879,O,1879
2024-12-06,POLITBAROMETER,33.0,15.0,14.0,4.0,3.0,17.0,0.0,0.0,0.0,9.0,1.433,"",1433
2024-12-07,INSA,32.0,16.0,12.0,4.0,4.0,19.0,0.0,0.0,0.0,5.0,TOM • 1.202,TOM,1202
2024-12-09,INSA,31.5,17.0,11.5,4.5,3.0,19.5,0.0,0.0,0.0,5.0,O • 2.004,O,2004
2024-12-10,FORSA,31.0,17.0,13.0,4.0,3.0,18.0,0.0,0.0,0.0,10.0,2.501,"",2501
2024-12-14,INSA,31.0,17.0,11.0,5.0,3.0,20.0,0.0,0.0,0.0,5.0,TOM • 1.203,TOM,1203
2024-12-16,INSA,31.5,16.5,11.5,5.0,2.5,19.5,0.0,0.0,0.0,5.5,O • 2.002,O,2002
2024-12-17,FORSA,30.0,17.0,13.0,4.0,3.0,19.0,0.0,0.0,0.0,10.0,2.501,"",2501
2024-12-19,DIMAP,33.0,14.0,14.0,3.0,3.0,19.0,0.0,0.0,0.0,9.0,1.336,"",1336
2024-12-20,ALLENSBACH,36.0,16.0,12.0,4.0,0.0,18.0,0.0,0.0,0.0,8.0,1.006,"",1006
2024-12-20,EMNID,31.0,17.0,14.0,4.0,3.0,18.0,0.0,0.0,0.0,8.0,1.452,"",1452
2024-12-20,POLITBAROMETER,31.0,15.0,14.0,3.0,4.0,19.0,0.0,0.0,0.0,9.0,1.362,"",1362
2024-12-21,INSA,32.0,16.0,12.0,5.0,3.0,20.0,0.0,0.0,0.0,4.0,TOM • 1.205,TOM,1205
2024-12-23,FORSA,31.0,16.0,13.0,3.0,4.0,19.0,0.0,0.0,0.0,10.0,2.008,"",2008
2024-12-23,INSA,31.0,16.0,12.5,5.0,3.0,19.5,0.0,0.0,0.0,5.0,O • 2.010,O,2010
2024-12-28,INSA,31.0,17.0,12.0,4.0,3.0,20.0,0.0,0.0,0.0,6.0,O • 1.002,O,1002
2024-12-30,INSA,31.0,16.5,12.0,3.5,4.0,20.5,0.0,0.0,0.0,5.5,O • 2.004,O,2004
2025-01-03,GMS,33.0,16.0,13.0,4.0,3.0,18.0,0.0,0.0,0.0,7.0,TOM • 1.010,TOM,1010
2025-01-04,INSA,31.0,16.0,13.0,4.0,3.0,20.0,0.0,0.0,0.0,6.0,TOM • 1.201,TOM,1201
2025-01-06,INSA,31.0,15.5,13.5,4.0,3.0,21.5,0.0,0.0,0.0,5.0,O • 2.001,O,2001
2025-01-07,FORSA,32.0,17.0,12.0,3.0,3.0,19.0,0.0,0.0,0.0,10.0,1.501,"",1501
2025-01-08,YOUGOV,29.0,16.0,14.0,5.0,3.0,21.0,0.0,0.0,0.0,6.0,O • 1.908,O,1908
2025-01-09,DIMAP,31.0,15.0,14.0,4.0,4.0,20.0,0.0,0.0,0.0,7.0,1.323,"",1323
2025-01-10,POLITBAROMETER,30.0,14.0,15.0,4.0,4.0,21.0,0.0,0.0,0.0,8.0,1.433,"",1433
2025-01-11,INSA,30.0,16.0,13.0,4.0,3.0,22.0,0.0,0.0,0.0,6.0,TOM • 1.205,TOM,1205
2025-01-13,INSA,31.0,15.0,13.0,4.0,3.5,22.0,0.0,0.0,0.0,5.0,O • 2.005,O,2005
2025-01-14,FORSA,31.0,16.0,13.0,4.0,3.0,20.0,0.0,0.0,0.0,9.0,2.504,"",2504
2025-01-15,YOUGOV,30.0,18.0,14.0,4.0,4.0,21.0,0.0,0.0,0.0,5.0,O • 1.771,O,1771
2025-01-18,INSA,29.0,16.0,13.0,5.0,4.0,21.0,0.0,0.0,0.0,5.0,TOM • 1.206,TOM,1206
2025-01-20,INSA,29.0,16.0,13.0,5.0,4.0,21.5,0.0,0.0,0.0,4.5,O • 2.008,O,2008
2025-01-21,FORSA,31.0,16.0,13.0,4.0,3.0,19.0,0.0,0.0,0.0,10.0,2.502,"",2502
2025-01-22,YOUGOV,28.0,19.0,15.0,4.0,4.0,19.0,0.0,0.0,0.0,6.0,O • 1.858,O,1858
2025-01-23,ALLENSBACH,34.0,17.0,13.5,4.0,0.0,20.0,0.0,0.0,0.0,6.5,1.015,"",1015
2025-01-24,POLITBAROMETER,30.0,15.0,14.0,4.0,5.0,21.0,0.0,0.0,0.0,8.0,1.345,"",1345
2025-01-25,INSA,30.0,16.0,12.0,4.0,4.0,21.0,0.0,0.0,0.0,6.0,TOM • 1.203,TOM,1203
2025-01-27,INSA,30.0,15.5,12.5,4.5,4.5,22.0,0.0,0.0,0.0,5.0,O • 2.006,O,2006
2025-01-28,FORSA,30.0,16.0,14.0,4.0,4.0,20.0,0.0,0.0,0.0,9.0,2.504,"",2504
2025-01-29,YOUGOV,29.0,15.0,13.0,3.0,5.0,23.0,0.0,0.0,0.0,5.0,O • 1.781,O,1781
2025-01-30,DIMAP,30.0,15.0,15.0,4.0,5.0,20.0,0.0,0.0,0.0,7.0,1.336,"",1336
2025-01-30,INSA,29.0,17.0,13.0,4.0,4.0,22.0,0.0,0.0,0.0,5.0,O • 1.001,O,1001
2025-01-30,POLITBAROMETER,29.0,15.0,14.0,4.0,5.0,21.0,0.0,0.0,0.0,8.0,1.428,"",1428
2025-01-31,EMNID,30.0,15.0,14.0,4.0,4.0,20.0,0.0,0.0,0.0,8.0,1.461,"",1461
2025-02-01,INSA,30.0,17.0,12.0,4.0,4.0,22.0,0.0,0.0,0.0,5.0,TOM • 1.203,TOM,1203
2025-02-03,INSA,30.0,16.0,13.0,4.5,5.0,22.0,0.0,0.0,0.0,4.0,O • 2.004,O,2004
2025-02-04,FORSA,28.0,16.0,15.0,4.0,5.0,20.0,0.0,0.0,0.0,8.0,2.503,"",2503
2025-02-05,YOUGOV,29.0,18.0,12.0,4.0,6.0,22.0,0.0,0.0,0.0,4.0,O • 2.181,O,2181
2025-02-06,DIMAP,31.0,15.0,14.0,4.0,5.0,21.0,0.0,0.0,0.0,6.0,1.302,"",1302
2025-02-07,GMS,30.0,15.0,14.0,4.0,5.0,21.0,0.0,0.0,0.0,7.0,TOM • 1.011,TOM,1011
2025-02-07,POLITBAROMETER,30.0,15.0,15.0,4.0,6.0,20.0,0.0,0.0,0.0,6.0,1.341,"",1341
2025-02-08,INSA,29.0,16.0,12.0,4.0,5.0,21.0,0.0,0.0,0.0,7.0,TOM • 1.204,TOM,1204
2025-02-10,INSA,30.0,15.5,13.0,4.0,6.0,22.0,0.0,0.0,0.0,4.0,O • 2.006,O,2006
2025-02-11,FORSA,29.0,16.0,14.0,4.0,6.0,20.0,0.0,0.0,0.0,7.0,2.502,"",2502
2025-02-12,YOUGOV,29.0,16.0,12.0,4.0,6.0,21.0,0.0,0.0,0.0,6.0,O • 2.083,O,2083
2025-02-13,ALLENSBACH,32.0,15.0,13.0,5.0,6.0,20.0,0.0,0.0,0.0,5.0,1.021,"",1021
2025-02-13,DIMAP,32.0,14.0,14.0,4.0,6.0,21.0,0.0,0.0,0.0,4.5,1.579,"",1579
2025-02-14,POLITBAROMETER,30.0,16.0,14.0,4.0,7.0,20.0,0.0,0.0,0.0,5.0,1.348,"",1348
2025-02-15,INSA,30.0,15.0,13.0,4.0,6.0,21.0,0.0,0.0,0.0,6.0,TOM • 1.205,TOM,1205
2025-02-16,FORSA,30.0,16.0,13.0,5.0,7.0,20.0,0.0,0.0,0.0,5.0,2.005,"",2005
2025-02-17,INSA,30.0,15.0,13.0,4.5,6.5,22.0,0.0,0.0,0.0,4.0,O • 2.010,O,2010
2025-02-17,YOUGOV,27.0,17.0,12.0,4.0,9.0,20.0,0.0,0.0,0.0,5.0,O • 2.131,O,2131
2025-02-18,FORSA,30.0,16.0,13.0,5.0,7.0,20.0,0.0,0.0,0.0,5.0,2.501,"",2501
2025-02-19,GMS,31.0,15.0,13.0,4.0,6.0,20.0,0.0,0.0,0.0,5.0,TOM • 1.016,TOM,1016
2025-02-20,INSA,30.0,15.0,13.0,4.0,7.0,21.0,0.0,0.0,0.0,5.0,O • 2.503,O,2503
2025-02-20,POLITBAROMETER,28.0,16.0,14.0,4.5,8.0,21.0,0.0,0.0,0.0,4.0,1.349,"",1349
2025-02-21,ALLENSBACH,32.0,14.5,12.0,4.5,7.5,20.0,0.0,0.0,0.0,5.0,1.064,"",1064
2025-02-21,FORSA,29.0,15.0,13.0,5.0,8.0,21.0,0.0,0.0,0.0,6.0,2.002,"",2002
2025-02-21,YOUGOV,29.0,16.0,13.0,4.0,8.0,20.0,0.0,0.0,0.0,5.0,O • 1.681,O,1681
2025-02-22,INSA,29.5,15.0,12.5,4.5,7.5,21.0,0.0,0.0,0.0,5.0,O • 2.005,O,2005
2025-03-02,INSA,30.0,15.0,11.0,4.0,9.0,22.0,0.0,0.0,0.0,4.0,O • 1.001,O,1001
2025-03-04,FORSA,28.0,15.0,11.0,3.0,12.0,22.0,0.0,0.0,0.0,6.0,3.001,"",3001
2025-03-04,INSA,29.5,15.5,11.0,3.5,9.5,22.0,0.0,0.0,0.0,4.0,O • 2.002,O,2002
2025-03-06,DIMAP,29.0,16.0,12.0,3.0,9.0,21.0,0.0,0.0,0.0,5.0,1.325,"",1325
2025-03-07,POLITBAROMETER,28.0,15.0,13.0,4.0,10.0,21.0,0.0,0.0,0.0,6.0,1.249,"",1249
2025-03-09,INSA,28.0,16.0,11.0,4.0,10.0,21.0,0.0,0.0,0.0,5.0,TOM • 1.201,TOM,1201
2025-03-10,INSA,28.5,16.5,10.5,3.5,10.5,22.0,0.0,0.0,0.0,4.0,O • 2.003,O,2003
2025-03-11,FORSA,28.0,15.0,11.0,4.0,11.0,22.0,0.0,0.0,0.0,6.0,2.504,"",2504
2025-03-15,INSA,28.0,16.0,11.0,3.0,10.0,22.0,0.0,0.0,0.0,5.0,TOM • 1.201,TOM,1201
2025-03-17,INSA,29.0,15.5,11.0,3.0,10.5,22.0,0.0,0.0,0.0,4.0,O • 2.008,O,2008
2025-03-18,FORSA,27.0,14.0,12.0,4.0,11.0,23.0,0.0,0.0,0.0,6.0,2.501,"",2501
2025-03-21,INSA,27.0,15.0,12.0,3.0,10.0,23.0,0.0,0.0,0.0,5.0,TOM • 1.202,TOM,1202
2025-03-21,POLITBAROMETER,27.0,16.0,12.0,4.0,10.0,22.0,0.0,0.0,0.0,6.0,1.305,"",1305
2025-03-24,INSA,27.0,14.5,12.0,3.5,10.5,23.5,0.0,0.0,0.0,4.5,O • 2.004,O,2004
2025-03-25,FORSA,26.0,15.0,12.0,4.0,10.0,23.0,0.0,0.0,0.0,6.0,2.502,"",2502
2025-03-26,YOUGOV,26.0,15.0,12.0,3.0,10.0,24.0,0.0,0.0,0.0,4.0,O • 1.890,O,1890
2025-03-27,ALLENSBACH,29.5,16.0,11.5,3.0,10.0,21.0,0.0,0.0,0.0,5.0,1.031,"",1031
2025-03-28,EMNID,27.0,15.0,13.0,3.0,10.0,22.0,0.0,0.0,0.0,6.0,1.381,"",1381
2025-03-29,INSA,26.0,16.0,12.0,3.0,10.0,23.0,0.0,0.0,0.0,5.0,TOM • 1.204,TOM,1204
2025-03-31,INSA,26.5,15.5,12.0,3.5,10.5,23.5,0.0,0.0,0.0,4.0,O • 2.006,O,2006
2025-04-01,FORSA,25.0,15.0,12.0,4.0,10.0,24.0,0.0,0.0,0.0,6.0,2.508,"",2508
2025-04-03,DIMAP,26.0,16.0,11.0,4.0,10.0,24.0,0.0,0.0,0.0,5.0,1.334,"",1334
2025-04-05,INSA,24.0,16.0,11.0,4.0,11.0,24.0,0.0,0.0,0.0,6.0,TOM • 1.206,TOM,1206
2025-04-07,GMS,26.0,15.0,11.0,4.0,10.0,25.0,0.0,0.0,0.0,4.0,TOM • 1.022,TOM,1022
2025-04-07,INSA,24.5,16.0,10.5,4.0,10.5,24.5,0.0,0.0,0.0,5.5,O • 2.008,O,2008
2025-04-08,FORSA,25.0,15.0,12.0,3.0,10.0,24.0,0.0,0.0,0.0,7.0,2.501,"",2501
2025-04-11,POLITBAROMETER,26.0,15.0,12.0,4.0,10.0,24.0,0.0,0.0,0.0,6.0,1.322,"",1322
2025-04-12,INSA,25.0,16.0,11.0,3.0,10.0,24.0,0.0,0.0,0.0,6.0,TOM • 1.202,TOM,1202
2025-04-14,INSA,25.5,16.0,11.0,3.5,10.0,24.5,0.0,0.0,0.0,5.0,O • 2.002,O,2002
2025-04-15,FORSA,25.0,15.0,12.0,3.0,10.0,24.0,0.0,0.0,0.0,7.0,2.502,"",2502
2025-04-19,ALLENSBACH,27.0,16.0,12.0,3.0,10.0,23.5,0.0,0.0,0.0,4.5,1.048,"",1048
2025-04-19,INSA,25.0,16.0,11.0,4.0,10.0,24.0,0.0,0.0,0.0,5.0,TOM • 1.205,TOM,1205
2025-04-22,FORSA,25.0,15.0,11.0,4.0,9.0,26.0,0.0,0.0,0.0,6.0,1.502,"",1502
2025-04-22,INSA,25.0,15.0,11.0,3.5,10.0,25.0,0.0,0.0,0.0,5.5,O • 2.010,O,2010
2025-04-25,EMNID,26.0,16.0,12.0,3.0,9.0,24.0,0.0,0.0,0.0,6.0,1.469,"",1469
2025-04-25,INSA,25.0,15.0,12.0,3.0,10.0,25.0,0.0,0.0,0.0,6.0,TOM • 1.204,TOM,1204
2025-04-28,INSA,25.0,15.5,11.0,3.0,10.0,25.0,0.0,0.0,0.0,6.5,O • 2.006,O,2006
2025-04-29,FORSA,24.0,14.0,12.0,3.0,10.0,26.0,0.0,0.0,0.0,7.0,2.004,"",2004
2025-04-30,YOUGOV,26.0,14.0,12.0,4.0,10.0,26.0,0.0,0.0,0.0,3.0,O • 1.987,O,1987
2025-05-02,POLITBAROMETER,27.0,15.0,11.0,4.0,10.0,23.0,0.0,0.0,0.0,7.0,1.297,"",1297
2025-05-03,INSA,25.0,16.0,12.0,4.0,10.0,24.0,0.0,0.0,0.0,5.0,TOM • 1.204,TOM,1204
2025-05-05,FORSA,25.0,15.0,12.0,3.0,10.0,25.0,0.0,0.0,0.0,7.0,1.503,"",1503
2025-05-05,INSA,24.5,16.0,11.0,4.0,10.0,24.5,0.0,0.0,0.0,6.0,O • 2.003,O,2003
2025-05-07,DIMAP,27.0,16.0,11.0,4.0,10.0,23.0,0.0,0.0,0.0,5.0,1.325,"",1325
2025-05-10,INSA,25.0,16.0,11.0,4.0,10.0,24.0,0.0,0.0,0.0,6.0,TOM • 1.203,TOM,1203
2025-05-12,INSA,25.0,16.0,11.0,3.5,10.0,24.5,0.0,0.0,0.0,6.0,O • 2.004,O,2004
2025-05-13,FORSA,25.0,15.0,11.0,3.0,10.0,25.0,0.0,0.0,0.0,7.0,3.001,"",3001
2025-05-14,YOUGOV,27.0,15.0,12.0,3.0,9.0,25.0,0.0,0.0,0.0,4.0,O • 1.927,O,1927
2025-05-16,INSA,26.0,16.0,11.0,3.0,10.0,25.0,0.0,0.0,0.0,5.0,TOM • 1.205,TOM,1205
2025-05-19,GMS,26.0,14.0,12.0,4.0,10.0,23.0,0.0,0.0,0.0,6.0,TOM • 1.012,TOM,1012
2025-05-19,INSA,26.0,15.5,11.0,3.5,10.0,24.5,0.0,0.0,0.0,5.5,O • 2.008,O,2008
2025-05-20,FORSA,26.0,15.0,11.0,4.0,11.0,24.0,0.0,0.0,0.0,6.0,2.504,"",2504
2025-05-21,EMNID,26.0,15.0,12.0,3.0,11.0,23.0,0.0,0.0,0.0,6.0,1.468,"",1468
2025-05-23,POLITBAROMETER,26.0,16.0,12.0,4.0,10.0,23.0,0.0,0.0,0.0,6.0,1.328,"",1328
2025-05-24,ALLENSBACH,28.0,17.0,11.0,3.0,10.0,22.5,0.0,0.0,0.0,4.5,1.032,"",1032
2025-05-24,INSA,27.0,16.0,11.0,4.0,10.0,24.0,0.0,0.0,0.0,4.0,TOM • 1.198,TOM,1198
2025-05-26,INSA,26.0,16.0,11.0,3.5,10.0,24.5,0.0,0.0,0.0,4.5,O • 2.006,O,2006
2025-05-27,FORSA,26.0,15.0,11.0,4.0,11.0,24.0,0.0,0.0,0.0,6.0,2.501,"",2501
2025-05-31,INSA,26.0,17.0,10.0,4.0,11.0,24.0,0.0,0.0,0.0,4.0,TOM • 1.203,TOM,1203
2025-06-02,INSA,26.5,16.0,10.5,4.0,10.5,24.5,0.0,0.0,0.0,4.0,O • 2.002,O,2002
2025-06-03,FORSA,27.0,15.0,12.0,3.0,11.0,23.0,0.0,0.0,0.0,6.0,2.002,"",2002
2025-06-04,DIMAP,29.0,15.0,12.0,4.0,9.0,23.0,0.0,0.0,0.0,4.0,1.292,"",1292
2025-06-06,POLITBAROMETER,27.0,15.0,12.0,3.0,11.0,23.0,0.0,0.0,0.0,6.0,1.247,"",1247
2025-06-07,INSA,27.0,16.0,11.0,4.0,10.0,23.0,0.0,0.0,0.0,5.0,TOM • 1.202,TOM,1202
2025-06-10,FORSA,27.0,14.0,11.0,4.0,11.0,24.0,0.0,0.0,0.0,6.0,2.002,"",2002
2025-06-10,INSA,27.5,16.0,11.0,4.0,10.0,22.5,0.0,0.0,0.0,4.0,O • 2.004,O,2004
2025-06-14,INSA,27.0,17.0,11.0,4.0,10.0,23.0,0.0,0.0,0.0,4.0,TOM • 1.203,TOM,1203
2025-06-16,INSA,27.0,16.0,11.5,4.0,10.5,23.0,0.0,0.0,0.0,4.0,O • 2.006,O,2006
2025-06-17,FORSA,28.0,14.0,11.0,4.0,10.0,23.0,0.0,0.0,0.0,6.0,2.502,"",2502
2025-06-18,YOUGOV,28.0,14.0,12.0,3.0,8.0,23.0,0.0,0.0,0.0,5.0,O • 1.912,O,1912
2025-06-19,EMNID,28.0,15.0,12.0,3.0,10.0,23.0,0.0,0.0,0.0,5.0,1.462,"",1462
2025-06-20,ALLENSBACH,29.0,16.0,11.0,4.0,9.0,23.0,0.0,0.0,0.0,4.0,1.054,"",1054
2025-06-21,INSA,28.0,16.0,11.0,4.0,9.0,23.0,0.0,0.0,0.0,5.0,TOM • 1.205,TOM,1205
2025-06-23,FORSA,28.0,14.0,11.0,3.0,11.0,24.0,0.0,0.0,0.0,6.0,2.003,"",2003
