Datum,URL,Umfang,Methode,Partei,Anteil
2023-02-06,INSA,2008,O,GRÜNE,16.0
2023-02-07,FORSA,2502,"",GRÜNE,18.0
2023-02-10,YOUGOV,1736,O,GRÜNE,16.0
2023-02-11,EMNID,1410,"",GRÜNE,19.0
2023-02-11,INSA,1457,TOM,GRÜNE,16.0
2023-02-13,INSA,2005,O,GRÜNE,16.0
2023-02-14,FORSA,2505,"",GRÜNE,18.0
2023-02-15,ALLENSBACH,1088,"",GRÜNE,16.0
2023-02-16,DIMAP,1216,"",GRÜNE,17.0
2023-02-17,POLITBAROMETER,1361,"",GRÜNE,19.0
2023-02-18,EMNID,1386,"",GRÜNE,18.0
2023-02-18,INSA,1207,TOM,GRÜNE,16.0
2023-02-20,INSA,2006,O,GRÜNE,15.5
2023-02-21,FORSA,2510,"",GRÜNE,17.0
2023-02-21,GMS,1004,T,GRÜNE,17.0
2023-02-25,EMNID,1373,"",GRÜNE,17.0
2023-02-25,INSA,1200,TOM,GRÜNE,16.0
2023-02-27,INSA,2010,O,GRÜNE,15.5
2023-02-28,FORSA,2501,"",GRÜNE,17.0
2023-03-02,DIMAP,1311,"",GRÜNE,17.0
2023-03-03,POLITBAROMETER,1165,"",GRÜNE,18.0
2023-03-04,EMNID,1722,"",GRÜNE,18.0
2023-03-05,INSA,1203,TOM,GRÜNE,16.0
2023-03-07,FORSA,2504,"",GRÜNE,17.0
2023-03-07,INSA,2007,O,GRÜNE,15.5
2023-03-10,YOUGOV,1649,O,GRÜNE,16.0
2023-03-11,EMNID,1504,"",GRÜNE,19.0
2023-03-11,INSA,1268,TOM,GRÜNE,16.0
2023-03-13,INSA,2002,O,GRÜNE,15.5
2023-03-14,FORSA,2505,"",GRÜNE,17.0
2023-03-16,DIMAP,1215,"",GRÜNE,16.0
2023-03-17,POLITBAROMETER,1146,"",GRÜNE,19.0
2023-03-18,EMNID,1423,"",GRÜNE,18.0
2023-03-19,INSA,1202,TOM,GRÜNE,15.0
2023-03-20,INSA,2006,O,GRÜNE,15.0
2023-03-21,FORSA,2503,"",GRÜNE,18.0
2023-03-23,ALLENSBACH,1101,"",GRÜNE,16.0
2023-03-25,EMNID,1504,"",GRÜNE,18.0
2023-03-25,INSA,1203,TOM,GRÜNE,16.0
2023-03-27,INSA,2004,O,GRÜNE,16.0
2023-03-28,FORSA,2506,"",GRÜNE,18.0
2023-03-31,POLITBAROMETER,1379,"",GRÜNE,17.0
2023-04-01,EMNID,1387,"",GRÜNE,19.0
2023-04-01,INSA,1200,TOM,GRÜNE,16.0
2023-04-03,INSA,2007,O,GRÜNE,15.5
2023-04-04,FORSA,2502,"",GRÜNE,18.0
2023-04-04,GMS,1007,T,GRÜNE,17.0
2023-04-06,DIMAP,1304,"",GRÜNE,17.0
2023-04-06,YOUGOV,1522,O,GRÜNE,15.0
2023-04-08,EMNID,1269,"",GRÜNE,18.0
2023-04-08,INSA,1204,TOM,GRÜNE,16.0
2023-04-11,FORSA,1501,"",GRÜNE,18.0
2023-04-11,INSA,2005,O,GRÜNE,15.5
2023-04-13,DIMAP,1204,"",GRÜNE,17.0
2023-04-15,EMNID,1367,"",GRÜNE,17.0
2023-04-15,INSA,1204,TOM,GRÜNE,15.0
2023-04-17,INSA,2008,O,GRÜNE,15.0
2023-04-18,FORSA,2508,"",GRÜNE,17.0
2023-04-21,POLITBAROMETER,1266,"",GRÜNE,18.0
2023-04-22,EMNID,1407,"",GRÜNE,17.0
2023-04-22,INSA,1202,TOM,GRÜNE,15.0
2023-04-24,INSA,2004,O,GRÜNE,14.5
2023-04-25,FORSA,2506,"",GRÜNE,16.0
2023-04-26,ALLENSBACH,1007,"",GRÜNE,15.0
2023-04-29,EMNID,1426,"",GRÜNE,16.0
2023-04-29,INSA,1202,TOM,GRÜNE,14.0
2023-05-02,FORSA,2007,"",GRÜNE,16.0
2023-05-02,INSA,2006,O,GRÜNE,15.0
2023-05-04,DIMAP,1360,"",GRÜNE,16.0
2023-05-05,POLITBAROMETER,1225,"",GRÜNE,17.0
2023-05-06,EMNID,1394,"",GRÜNE,16.0
2023-05-06,INSA,1204,TOM,GRÜNE,14.0
2023-05-08,INSA,2008,O,GRÜNE,14.0
2023-05-09,FORSA,2505,"",GRÜNE,16.0
2023-05-11,DIMAP,1220,"",GRÜNE,16.0
2023-05-12,YOUGOV,1700,O,GRÜNE,16.0
2023-05-13,EMNID,1405,"",GRÜNE,17.0
2023-05-13,INSA,1205,TOM,GRÜNE,15.0
2023-05-15,INSA,2010,O,GRÜNE,14.5
2023-05-16,FORSA,2503,"",GRÜNE,15.0
2023-05-18,ALLENSBACH,1001,"",GRÜNE,16.0
2023-05-20,EMNID,1401,"",GRÜNE,16.0
2023-05-20,INSA,1195,TOM,GRÜNE,14.0
2023-05-22,INSA,2004,O,GRÜNE,14.0
2023-05-23,FORSA,2003,"",GRÜNE,14.0
2023-05-26,POLITBAROMETER,1257,"",GRÜNE,16.0
2023-05-27,EMNID,1321,"",GRÜNE,15.0
2023-05-27,INSA,1207,TOM,GRÜNE,13.0
2023-05-30,FORSA,2001,"",GRÜNE,14.0
2023-05-31,INSA,2004,O,GRÜNE,13.0
2023-06-01,DIMAP,1302,"",GRÜNE,15.0
2023-06-03,EMNID,1379,"",GRÜNE,15.0
2023-06-03,INSA,1205,TOM,GRÜNE,13.0
2023-06-05,INSA,2009,O,GRÜNE,13.5
2023-06-06,FORSA,2505,"",GRÜNE,14.0
2023-06-06,GMS,1001,T,GRÜNE,15.0
2023-06-09,YOUGOV,1628,O,GRÜNE,13.0
2023-06-10,EMNID,1402,"",GRÜNE,15.0
2023-06-10,INSA,1201,TOM,GRÜNE,13.0
2023-06-12,INSA,2003,O,GRÜNE,13.0
2023-06-13,FORSA,2504,"",GRÜNE,14.0
2023-06-16,POLITBAROMETER,1224,"",GRÜNE,16.0
2023-06-17,EMNID,1387,"",GRÜNE,15.0
2023-06-17,INSA,1203,TOM,GRÜNE,13.0
2023-06-19,INSA,2006,O,GRÜNE,13.5
2023-06-20,FORSA,2503,"",GRÜNE,15.0
2023-06-22,DIMAP,1191,"",GRÜNE,15.0
2023-06-24,EMNID,1406,"",GRÜNE,15.0
2023-06-24,INSA,1203,TOM,GRÜNE,13.0
2023-06-26,INSA,2004,O,GRÜNE,13.5
2023-06-27,FORSA,2506,"",GRÜNE,15.0
2023-06-29,ALLENSBACH,1039,"",GRÜNE,15.0
2023-06-30,POLITBAROMETER,1379,"",GRÜNE,16.0
2023-07-01,EMNID,1408,"",GRÜNE,15.0
2023-07-01,INSA,1401,TOM,GRÜNE,14.0
2023-07-03,INSA,2897,O,GRÜNE,14.5
2023-07-04,FORSA,2501,"",GRÜNE,15.0
2023-07-04,GMS,1005,T,GRÜNE,14.0
2023-07-06,DIMAP,1305,"",GRÜNE,14.0
2023-07-07,YOUGOV,1694,O,GRÜNE,14.0
2023-07-08,EMNID,1403,"",GRÜNE,15.0
2023-07-08,INSA,1204,TOM,GRÜNE,13.0
2023-07-10,INSA,2008,O,GRÜNE,14.0
2023-07-11,FORSA,2003,"",GRÜNE,14.0
2023-07-14,POLITBAROMETER,1346,"",GRÜNE,16.0
2023-07-15,EMNID,1393,"",GRÜNE,15.0
2023-07-15,INSA,1184,TOM,GRÜNE,14.0
2023-07-17,INSA,2004,O,GRÜNE,14.0
2023-07-18,FORSA,2502,"",GRÜNE,15.0
2023-07-20,DIMAP,1235,"",GRÜNE,13.0
2023-07-22,EMNID,1403,"",GRÜNE,16.0
2023-07-22,INSA,1266,TOM,GRÜNE,14.0
2023-07-25,FORSA,2504,"",GRÜNE,14.0
2023-07-25,INSA,2006,O,GRÜNE,14.0
2023-07-27,ALLENSBACH,1011,"",GRÜNE,16.0
2023-07-29,EMNID,1402,"",GRÜNE,16.0
2023-07-29,INSA,1200,TOM,GRÜNE,14.0
2023-07-31,INSA,2003,O,GRÜNE,14.0
2023-08-01,FORSA,2500,"",GRÜNE,15.0
2023-08-03,DIMAP,1297,"",GRÜNE,15.0
2023-08-04,YOUGOV,1756,O,GRÜNE,14.0
2023-08-05,EMNID,1310,"",GRÜNE,16.0
2023-08-05,INSA,1203,TOM,GRÜNE,14.0
2023-08-07,INSA,2004,O,GRÜNE,14.5
2023-08-08,FORSA,2502,"",GRÜNE,15.0
2023-08-09,GMS,1004,T,GRÜNE,14.0
2023-08-12,EMNID,1330,"",GRÜNE,16.0
2023-08-12,INSA,1200,TOM,GRÜNE,13.0
2023-08-14,INSA,2002,O,GRÜNE,13.5
2023-08-15,FORSA,2501,"",GRÜNE,15.0
2023-08-17,DIMAP,1216,"",GRÜNE,14.0
2023-08-18,POLITBAROMETER,1288,"",GRÜNE,15.0
2023-08-19,EMNID,1426,"",GRÜNE,15.0
2023-08-19,INSA,1203,TOM,GRÜNE,14.0
2023-08-21,INSA,2008,O,GRÜNE,14.0
2023-08-22,FORSA,2506,"",GRÜNE,14.0
2023-08-23,ALLENSBACH,1026,"",GRÜNE,14.0
2023-08-26,EMNID,1435,"",GRÜNE,14.0
2023-08-26,INSA,1285,TOM,GRÜNE,14.0
2023-08-28,INSA,2006,O,GRÜNE,14.5
2023-08-29,FORSA,2504,"",GRÜNE,14.0
2023-08-31,DIMAP,1310,"",GRÜNE,14.0
2023-09-02,EMNID,1330,"",GRÜNE,15.0
2023-09-02,INSA,1195,TOM,GRÜNE,13.0
2023-09-04,INSA,2010,O,GRÜNE,13.5
2023-09-05,FORSA,2506,"",GRÜNE,14.0
2023-09-08,YOUGOV,1833,O,GRÜNE,14.0
2023-09-09,EMNID,1441,"",GRÜNE,15.0
2023-09-09,INSA,1201,TOM,GRÜNE,13.0
2023-09-11,INSA,2002,O,GRÜNE,14.0
2023-09-12,FORSA,2505,"",GRÜNE,13.0
2023-09-14,DIMAP,1222,"",GRÜNE,15.0
2023-09-15,POLITBAROMETER,1201,"",GRÜNE,16.0
2023-09-16,EMNID,1442,"",GRÜNE,15.0
2023-09-16,INSA,1204,TOM,GRÜNE,15.0
2023-09-19,FORSA,2504,"",GRÜNE,14.0
2023-09-19,GMS,1002,T,GRÜNE,15.0
2023-09-19,INSA,2008,O,GRÜNE,14.5
2023-09-21,ALLENSBACH,1030,"",GRÜNE,14.0
2023-09-23,EMNID,1370,"",GRÜNE,15.0
2023-09-23,INSA,1203,TOM,GRÜNE,14.0
2023-09-26,FORSA,2503,"",GRÜNE,14.0
2023-09-26,INSA,2003,O,GRÜNE,13.5
2023-09-28,DIMAP,1302,"",GRÜNE,14.0
2023-09-30,EMNID,1356,"",GRÜNE,15.0
2023-09-30,INSA,1206,TOM,GRÜNE,14.0
2023-10-02,FORSA,2004,"",GRÜNE,14.0
2023-10-02,INSA,2010,O,GRÜNE,13.5
2023-10-07,EMNID,1391,"",GRÜNE,16.0
2023-10-07,INSA,1201,TOM,GRÜNE,14.0
2023-10-10,FORSA,2003,"",GRÜNE,14.0
2023-10-10,INSA,2001,O,GRÜNE,13.5
2023-10-12,DIMAP,1203,"",GRÜNE,13.0
2023-10-13,YOUGOV,1842,O,GRÜNE,15.0
2023-10-14,EMNID,1386,"",GRÜNE,15.0
2023-10-14,INSA,1202,TOM,GRÜNE,13.0
2023-10-16,INSA,2006,O,GRÜNE,13.0
2023-10-17,FORSA,2501,"",GRÜNE,14.0
2023-10-20,POLITBAROMETER,1252,"",GRÜNE,14.0
2023-10-21,EMNID,1388,"",GRÜNE,15.0
2023-10-21,INSA,1202,TOM,GRÜNE,13.0
2023-10-24,FORSA,2504,"",GRÜNE,14.0
2023-10-24,INSA,2004,O,GRÜNE,13.0
2023-10-25,ALLENSBACH,1010,"",GRÜNE,13.0
2023-10-28,EMNID,1422,"",GRÜNE,16.0
2023-10-28,INSA,1216,TOM,GRÜNE,13.0
2023-10-30,INSA,2010,O,GRÜNE,13.0
2023-10-31,FORSA,2501,"",GRÜNE,14.0
2023-11-02,DIMAP,1314,"",GRÜNE,14.0
2023-11-04,EMNID,1418,"",GRÜNE,16.0
2023-11-05,INSA,1204,TOM,GRÜNE,13.0
2023-11-06,INSA,2006,O,GRÜNE,13.5
2023-11-07,FORSA,2502,"",GRÜNE,14.0
2023-11-09,DIMAP,1195,"",GRÜNE,15.0
2023-11-10,POLITBAROMETER,1234,"",GRÜNE,15.0
2023-11-10,YOUGOV,1732,O,GRÜNE,15.0
2023-11-11,EMNID,1443,"",GRÜNE,16.0
2023-11-11,INSA,1204,TOM,GRÜNE,14.0
2023-11-13,INSA,2008,O,GRÜNE,13.5
2023-11-14,FORSA,2504,"",GRÜNE,14.0
2023-11-18,EMNID,1421,"",GRÜNE,16.0
2023-11-18,INSA,1201,TOM,GRÜNE,13.0
2023-11-21,FORSA,2501,"",GRÜNE,14.0
2023-11-21,INSA,2003,O,GRÜNE,13.0
2023-11-23,ALLENSBACH,1047,"",GRÜNE,13.5
2023-11-24,POLITBAROMETER,1242,"",GRÜNE,15.0
2023-11-25,EMNID,1452,"",GRÜNE,17.0
2023-11-25,INSA,1202,TOM,GRÜNE,12.0
2023-11-27,INSA,2007,O,GRÜNE,12.5
2023-11-28,FORSA,2500,"",GRÜNE,15.0
2023-12-02,EMNID,1806,"",GRÜNE,16.0
2023-12-02,INSA,1202,TOM,GRÜNE,13.0
2023-12-05,FORSA,2501,"",GRÜNE,14.0
2023-12-05,INSA,2006,O,GRÜNE,13.0
2023-12-07,DIMAP,1364,"",GRÜNE,15.0
2023-12-08,YOUGOV,1669,O,GRÜNE,14.0
2023-12-09,EMNID,1402,"",GRÜNE,17.0
2023-12-09,INSA,1203,TOM,GRÜNE,12.0
2023-12-12,FORSA,2501,"",GRÜNE,13.0
2023-12-12,GMS,1001,T,GRÜNE,15.0
2023-12-12,INSA,2008,O,GRÜNE,12.5
2023-12-15,POLITBAROMETER,1146,"",GRÜNE,14.0
2023-12-16,EMNID,1515,"",GRÜNE,16.0
2023-12-16,INSA,1202,TOM,GRÜNE,12.0
2023-12-18,INSA,2002,O,GRÜNE,12.5
2023-12-19,FORSA,2501,"",GRÜNE,13.0
2023-12-21,ALLENSBACH,1013,"",GRÜNE,15.0
2023-12-21,DIMAP,1210,"",GRÜNE,14.0
2023-12-23,EMNID,1421,"",GRÜNE,15.0
2023-12-23,INSA,1202,TOM,GRÜNE,12.0
2023-12-28,INSA,2000,O,GRÜNE,12.0
2023-12-31,INSA,1001,O,GRÜNE,12.0
2024-01-03,GMS,1004,TOM,GRÜNE,13.0
2024-01-03,INSA,2002,O,GRÜNE,13.0
2024-01-04,DIMAP,1321,"",GRÜNE,13.0
2024-01-06,INSA,1204,TOM,GRÜNE,12.0
2024-01-09,FORSA,2502,"",GRÜNE,14.0
2024-01-09,INSA,2008,O,GRÜNE,12.0
2024-01-11,YOUGOV,1614,O,GRÜNE,12.0
2024-01-12,POLITBAROMETER,1337,"",GRÜNE,14.0
2024-01-13,INSA,1202,TOM,GRÜNE,12.0
2024-01-15,INSA,2004,O,GRÜNE,12.0
2024-01-16,FORSA,2504,"",GRÜNE,14.0
2024-01-20,EMNID,1359,"",GRÜNE,16.0
2024-01-20,INSA,1203,TOM,GRÜNE,13.0
2024-01-22,INSA,2006,O,GRÜNE,12.5
2024-01-23,FORSA,2503,"",GRÜNE,14.0
2024-01-25,ALLENSBACH,1018,"",GRÜNE,13.5
2024-01-27,EMNID,1922,"",GRÜNE,16.0
2024-01-27,INSA,1201,TOM,GRÜNE,13.0
2024-01-29,INSA,2002,O,GRÜNE,12.5
2024-01-30,FORSA,2506,"",GRÜNE,14.0
2024-02-01,DIMAP,1303,"",GRÜNE,14.0
2024-02-02,POLITBAROMETER,1217,"",GRÜNE,13.0
2024-02-03,INSA,1202,TOM,GRÜNE,13.0
2024-02-05,INSA,2004,O,GRÜNE,12.5
2024-02-06,FORSA,2503,"",GRÜNE,14.0
2024-02-06,GMS,1012,TOM,GRÜNE,13.0
2024-02-08,YOUGOV,2018,O,GRÜNE,12.0
2024-02-10,INSA,1276,TOM,GRÜNE,13.0
2024-02-12,INSA,2083,O,GRÜNE,12.5
2024-02-13,FORSA,2502,"",GRÜNE,14.0
2024-02-17,INSA,1203,TOM,GRÜNE,13.0
2024-02-19,INSA,2007,O,GRÜNE,12.5
2024-02-20,FORSA,2504,"",GRÜNE,14.0
2024-02-22,ALLENSBACH,1053,"",GRÜNE,14.0
2024-02-23,POLITBAROMETER,1294,"",GRÜNE,14.0
2024-02-24,EMNID,1505,"",GRÜNE,15.0
2024-02-24,INSA,1203,TOM,GRÜNE,13.0
2024-02-27,FORSA,2503,"",GRÜNE,15.0
2024-02-27,INSA,2006,O,GRÜNE,13.0
2024-03-02,EMNID,1392,"",GRÜNE,15.0
2024-03-02,INSA,1200,TOM,GRÜNE,13.0
2024-03-04,INSA,2004,O,GRÜNE,13.0
2024-03-05,FORSA,2506,"",GRÜNE,14.0
2024-03-07,DIMAP,1288,"",GRÜNE,14.0
2024-03-07,YOUGOV,1762,O,GRÜNE,14.0
2024-03-08,POLITBAROMETER,1260,"",GRÜNE,15.0
2024-03-09,INSA,1249,TOM,GRÜNE,12.0
2024-03-11,INSA,2079,O,GRÜNE,12.5
2024-03-12,FORSA,2502,"",GRÜNE,14.0
2024-03-16,INSA,1199,TOM,GRÜNE,12.0
2024-03-18,INSA,2002,O,GRÜNE,12.0
2024-03-19,FORSA,2500,"",GRÜNE,13.0
2024-03-21,ALLENSBACH,1027,"",GRÜNE,14.0
2024-03-22,EMNID,1480,"",GRÜNE,15.0
2024-03-22,POLITBAROMETER,1296,"",GRÜNE,13.0
2024-03-24,INSA,1204,TOM,GRÜNE,13.0
2024-03-25,INSA,2008,O,GRÜNE,12.5
2024-03-26,FORSA,2503,"",GRÜNE,13.0
2024-03-30,INSA,1210,TOM,GRÜNE,13.0
2024-04-02,FORSA,1508,"",GRÜNE,13.0
2024-04-02,INSA,2004,O,GRÜNE,12.5
2024-04-04,DIMAP,1304,"",GRÜNE,15.0
2024-04-06,INSA,1243,TOM,GRÜNE,13.0
2024-04-09,FORSA,2506,"",GRÜNE,13.0
2024-04-09,INSA,2084,O,GRÜNE,13.0
2024-04-11,YOUGOV,1588,O,GRÜNE,15.0
2024-04-12,POLITBAROMETER,1254,"",GRÜNE,12.0
2024-04-13,INSA,1203,TOM,GRÜNE,13.0
2024-04-15,INSA,2006,O,GRÜNE,13.0
2024-04-16,FORSA,2505,"",GRÜNE,12.0
2024-04-19,EMNID,1445,"",GRÜNE,14.0
2024-04-20,INSA,1204,TOM,GRÜNE,13.0
2024-04-22,INSA,2008,O,GRÜNE,12.5
2024-04-23,FORSA,2501,"",GRÜNE,12.0
2024-04-26,ALLENSBACH,1041,"",GRÜNE,15.0
2024-04-26,POLITBAROMETER,1228,"",GRÜNE,15.0
2024-04-27,INSA,1203,TOM,GRÜNE,13.0
2024-04-30,FORSA,2505,"",GRÜNE,12.0
2024-04-30,INSA,2004,O,GRÜNE,12.5
2024-05-02,DIMAP,1280,"",GRÜNE,15.0
2024-05-04,INSA,1203,TOM,GRÜNE,12.0
2024-05-06,INSA,2006,O,GRÜNE,12.0
2024-05-07,FORSA,2000,"",GRÜNE,12.0
2024-05-07,GMS,1005,TOM,GRÜNE,14.0
2024-05-10,YOUGOV,1749,O,GRÜNE,14.0
2024-05-11,INSA,1247,TOM,GRÜNE,13.0
2024-05-14,FORSA,2006,"",GRÜNE,13.0
2024-05-14,INSA,2087,O,GRÜNE,13.0
2024-05-17,EMNID,1506,"",GRÜNE,14.0
2024-05-17,POLITBAROMETER,1247,"",GRÜNE,13.0
2024-05-18,INSA,1206,TOM,GRÜNE,12.0
2024-05-21,FORSA,2001,"",GRÜNE,14.0
2024-05-21,INSA,2010,O,GRÜNE,12.5
2024-05-24,ALLENSBACH,1093,"",GRÜNE,13.0
2024-05-25,INSA,1202,TOM,GRÜNE,13.0
2024-05-28,FORSA,2503,"",GRÜNE,13.0
2024-05-28,INSA,2004,O,GRÜNE,12.0
2024-05-30,DIMAP,1479,"",GRÜNE,14.0
2024-06-01,INSA,1205,TOM,GRÜNE,12.0
2024-06-04,FORSA,2506,"",GRÜNE,13.0
2024-06-04,INSA,2002,O,GRÜNE,12.0
2024-06-07,YOUGOV,1894,O,GRÜNE,12.0
2024-06-08,INSA,1203,TOM,GRÜNE,12.0
2024-06-11,FORSA,2505,"",GRÜNE,13.0
2024-06-11,INSA,2008,O,GRÜNE,12.0
2024-06-12,EMNID,1425,"",GRÜNE,13.0
2024-06-13,POLITBAROMETER,1334,"",GRÜNE,14.0
2024-06-15,INSA,1205,TOM,GRÜNE,11.0
2024-06-17,INSA,2010,O,GRÜNE,11.0
2024-06-18,FORSA,2504,"",GRÜNE,12.0
2024-06-18,GMS,1007,TOM,GRÜNE,14.0
2024-06-20,ALLENSBACH,1084,"",GRÜNE,13.0
2024-06-23,INSA,1204,TOM,GRÜNE,12.0
2024-06-25,FORSA,2505,"",GRÜNE,11.0
2024-06-25,INSA,2008,O,GRÜNE,11.5
2024-06-28,POLITBAROMETER,1186,"",GRÜNE,13.0
2024-06-29,INSA,1203,TOM,GRÜNE,12.0
2024-07-01,INSA,2006,O,GRÜNE,12.0
2024-07-02,FORSA,2506,"",GRÜNE,11.0
2024-07-04,DIMAP,1294,"",GRÜNE,13.0
2024-07-05,INSA,1204,TOM,GRÜNE,11.0
2024-07-05,YOUGOV,1711,O,GRÜNE,12.0
2024-07-08,INSA,2007,O,GRÜNE,11.0
2024-07-09,FORSA,2504,"",GRÜNE,11.0
2024-07-12,EMNID,1486,"",GRÜNE,13.0
2024-07-12,POLITBAROMETER,1341,"",GRÜNE,13.0
2024-07-13,INSA,1449,TOM,GRÜNE,12.0
2024-07-16,FORSA,2503,"",GRÜNE,11.0
2024-07-16,INSA,2500,O,GRÜNE,11.5
2024-07-20,INSA,1207,TOM,GRÜNE,11.0
2024-07-22,INSA,2010,O,GRÜNE,10.5
2024-07-23,FORSA,2504,"",GRÜNE,11.0
2024-07-25,ALLENSBACH,1003,"",GRÜNE,11.5
2024-07-27,INSA,1203,TOM,GRÜNE,11.0
2024-07-29,INSA,2006,O,GRÜNE,10.0
2024-07-30,FORSA,2501,"",GRÜNE,11.0
2024-08-03,INSA,1199,TOM,GRÜNE,10.0
2024-08-06,FORSA,2500,"",GRÜNE,11.0
2024-08-06,INSA,2002,O,GRÜNE,10.5
2024-08-08,DIMAP,1311,"",GRÜNE,12.0
2024-08-09,EMNID,1449,"",GRÜNE,13.0
2024-08-10,INSA,1203,TOM,GRÜNE,10.0
2024-08-13,FORSA,2502,"",GRÜNE,11.0
2024-08-13,GMS,1006,TOM,GRÜNE,12.0
2024-08-13,INSA,2008,O,GRÜNE,10.5
2024-08-15,POLITBAROMETER,1334,"",GRÜNE,13.0
2024-08-16,YOUGOV,1998,O,GRÜNE,12.0
2024-08-17,INSA,1203,TOM,GRÜNE,11.0
2024-08-20,FORSA,2503,"",GRÜNE,11.0
2024-08-20,INSA,2006,O,GRÜNE,10.5
2024-08-22,ALLENSBACH,1051,"",GRÜNE,11.5
2024-08-24,INSA,1202,TOM,GRÜNE,11.0
2024-08-26,INSA,2004,O,GRÜNE,11.5
2024-08-27,FORSA,2501,"",GRÜNE,11.0
2024-08-31,INSA,1202,TOM,GRÜNE,11.0
2024-09-02,INSA,2002,O,GRÜNE,10.5
2024-09-03,FORSA,2508,"",GRÜNE,11.0
2024-09-05,DIMAP,1309,"",GRÜNE,11.0
2024-09-06,EMNID,1427,"",GRÜNE,12.0
2024-09-06,POLITBAROMETER,1328,"",GRÜNE,11.0
2024-09-07,INSA,1202,TOM,GRÜNE,10.0
2024-09-10,FORSA,2500,"",GRÜNE,11.0
2024-09-10,INSA,2010,O,GRÜNE,10.0
2024-09-13,YOUGOV,1752,O,GRÜNE,13.0
2024-09-14,INSA,1206,TOM,GRÜNE,10.0
2024-09-16,INSA,2008,O,GRÜNE,10.0
2024-09-17,FORSA,2501,"",GRÜNE,11.0
2024-09-17,GMS,1006,TOM,GRÜNE,11.0
2024-09-19,ALLENSBACH,1017,"",GRÜNE,10.0
2024-09-21,INSA,1202,TOM,GRÜNE,10.0
2024-09-23,INSA,2002,O,GRÜNE,9.5
2024-09-24,FORSA,2500,"",GRÜNE,11.0
2024-09-27,POLITBAROMETER,1348,"",GRÜNE,12.0
2024-09-28,INSA,1203,TOM,GRÜNE,11.0
2024-09-30,INSA,2002,O,GRÜNE,11.0
2024-10-01,FORSA,2501,"",GRÜNE,10.0
2024-10-04,EMNID,1452,"",GRÜNE,11.0
2024-10-05,INSA,1237,TOM,GRÜNE,11.0
2024-10-07,INSA,2010,O,GRÜNE,10.5
2024-10-08,FORSA,2001,"",GRÜNE,11.0
2024-10-10,DIMAP,1321,"",GRÜNE,13.0
2024-10-10,YOUGOV,1773,O,GRÜNE,11.0
2024-10-12,INSA,1202,TOM,GRÜNE,11.0
2024-10-14,INSA,2002,O,GRÜNE,10.0
2024-10-15,FORSA,2501,"",GRÜNE,10.0
2024-10-18,ALLENSBACH,1041,"",GRÜNE,10.5
2024-10-18,POLITBAROMETER,1249,"",GRÜNE,11.0
2024-10-19,INSA,1201,TOM,GRÜNE,10.0
2024-10-21,INSA,2006,O,GRÜNE,10.0
2024-10-22,FORSA,2500,"",GRÜNE,11.0
2024-10-26,INSA,1204,TOM,GRÜNE,11.0
2024-10-28,INSA,2008,O,GRÜNE,11.0
2024-10-29,FORSA,2503,"",GRÜNE,9.0
2024-10-31,DIMAP,1333,"",GRÜNE,11.0
2024-11-01,EMNID,1443,"",GRÜNE,11.0
2024-11-02,INSA,1202,TOM,GRÜNE,10.0
2024-11-05,FORSA,2500,"",GRÜNE,10.0
2024-11-05,INSA,2005,O,GRÜNE,10.5
2024-11-07,DIMAP,1065,"",GRÜNE,12.0
2024-11-07,FORSA,1181,"",GRÜNE,11.0
2024-11-08,POLITBAROMETER,1231,"",GRÜNE,12.0
2024-11-09,INSA,1065,TOM,GRÜNE,10.0
2024-11-11,INSA,3009,O,GRÜNE,11.5
2024-11-12,FORSA,2501,"",GRÜNE,11.0
2024-11-14,YOUGOV,1805,O,GRÜNE,12.0
2024-11-16,INSA,1204,TOM,GRÜNE,10.0
2024-11-18,INSA,2008,O,GRÜNE,11.0
2024-11-19,FORSA,2500,"",GRÜNE,11.0
2024-11-21,DIMAP,1318,"",GRÜNE,14.0
2024-11-22,ALLENSBACH,1049,"",GRÜNE,10.0
2024-11-22,POLITBAROMETER,1399,"",GRÜNE,12.0
2024-11-23,INSA,1203,TOM,GRÜNE,11.0
2024-11-25,INSA,2003,O,GRÜNE,11.0
2024-11-26,FORSA,2500,"",GRÜNE,12.0
2024-11-29,EMNID,1432,"",GRÜNE,13.0
2024-11-30,INSA,1201,TOM,GRÜNE,13.0
2024-12-02,INSA,2003,O,GRÜNE,13.0
2024-12-03,FORSA,2502,"",GRÜNE,12.0
2024-12-03,GMS,1005,TOM,GRÜNE,13.0
2024-12-05,DIMAP,1307,"",GRÜNE,14.0
2024-12-05,YOUGOV,1879,O,GRÜNE,13.0
2024-12-06,POLITBAROMETER,1433,"",GRÜNE,14.0
2024-12-07,INSA,1202,TOM,GRÜNE,12.0
2024-12-09,INSA,2004,O,GRÜNE,11.5
2024-12-10,FORSA,2501,"",GRÜNE,13.0
2024-12-14,INSA,1203,TOM,GRÜNE,11.0
2024-12-16,INSA,2002,O,GRÜNE,11.5
2024-12-17,FORSA,2501,"",GRÜNE,13.0
2024-12-19,DIMAP,1336,"",GRÜNE,14.0
2024-12-20,ALLENSBACH,1006,"",GRÜNE,12.0
2024-12-20,EMNID,1452,"",GRÜNE,14.0
2024-12-20,POLITBAROMETER,1362,"",GRÜNE,14.0
2024-12-21,INSA,1205,TOM,GRÜNE,12.0
2024-12-23,FORSA,2008,"",GRÜNE,13.0
